epoch,acc,loss
0,0.475806400417,0.945598015809
1,0.487551701288,0.832815989176
2,0.490410347611,0.822114840854
3,0.49247966859,0.818066987575
4,0.494900964538,0.81624356244
5,0.49710485492,0.815221267347
6,0.498885676989,0.8145666835
7,0.499870191372,0.814176688874
8,0.501051481628,0.813939276297
9,0.501834776813,0.813693028547
10,0.502450494954,0.813531458647
11,0.502965603548,0.813387109113
12,0.503130324084,0.813254721699
13,0.50367748804,0.813195667515
14,0.503660984286,0.813111150773
15,0.504348747844,0.813021838334
16,0.504258929175,0.812985875287
17,0.504342082841,0.812933162916
18,0.504620743014,0.812863119784
19,0.504932093217,0.812793863535
20,0.504950183931,0.812763047544
21,0.505030481258,0.81269701316
22,0.505144420814,0.812642779401
23,0.505315806311,0.812592178449
24,0.505473227058,0.812573111004
25,0.505426889511,0.812518876345
26,0.505823297741,0.8124574171
27,0.505910260002,0.812456977849
28,0.505825202031,0.812397078465
29,0.506003887242,0.812360015166
